NOx,WIND_DIREC,O3,NMHC,CO,NO,NO2,RH,PM10,CH4,WIND_SPEED,AMB_TEMP,THC,WS_HR,WD_HR,SO2,DATE,Hour,PM2.5
29,37,2.4,0.41,0.34,8.6,20,81,43,2,1.6,28,2.4,1.4,32,7.5,2015/6/9,5,14
17,43,13,0.25,0.27,4.7,13,79,41,1.9,1.6,29,2.1,1.4,39,5.2,2015/6/9,6,12
7.2,306,21,0.06,0.21,2.2,5,74,38,1.8,1.6,30,1.9,0.4,335,3.1,2015/6/9,7,15
5.3,284,21,0.01,0.12,1.7,3.6,65,32,1.8,2.7,31,1.8,1.7,288,2.5,2015/6/9,8,10
4.6,261,25,0.01,0.12,1.6,3,66,24,1.8,2.9,31,1.8,2.4,274,2.6,2015/6/9,9,15
5.4,289,32,0.01,0.12,1.5,3.8,70,29,1.8,3.4,31,1.8,2.8,278,3,2015/6/9,10,12
4.9,277,30,0,0.11,1.6,3.3,71,29,1.8,4.2,31,1.8,3.2,275,2.7,2015/6/9,11,16
5.6,252,29,-0.01,0.1,1.7,3.8,72,37,1.7,3.3,32,1.7,3.3,277,3.6,2015/6/9,12,17
5.5,280,24,0,0.1,2,3.5,69,33,1.8,4.6,32,1.7,3.8,277,3.1,2015/6/9,13,16
4.5,276,25,0,0.1,1.8,2.7,69,38,1.8,4.7,32,1.8,3.9,274,2.3,2015/6/9,14,13
5.4,256,27,0,0.11,1.9,3.4,69,35,1.8,2.8,32,1.8,3,280,2.6,2015/6/9,15,9
5.6,288,28,0.01,0.12,1.9,3.7,70,37,1.8,3,32,1.8,2.8,282,2.6,2015/6/9,16,8
5.3,280,24,0.01,0.15,1.7,3.6,73,22,1.8,2.8,31,1.8,2.7,281,2.3,2015/6/9,17,7
5.3,274,21,0,0.13,1.4,3.9,74,17,1.8,2.6,30,1.8,2.4,283,2.1,2015/6/9,18,2
6.2,283,16,0,0.13,1,5.2,75,17,1.8,2.1,30,1.8,2.1,284,2.8,2015/6/9,19,3
9.1,244,15,0.02,0.16,1.4,7.7,77,21,1.8,1.6,30,1.8,1.4,272,3.6,2015/6/9,20,7
6.9,250,15,0.03,0.17,1.2,5.8,78,24,1.8,1.4,30,1.8,1.2,247,2.7,2015/6/9,21,12
6.4,255,17,0.03,0.15,1,5.3,79,23,1.8,1.2,30,1.8,1.2,252,2.7,2015/6/9,22,9
5.4,248,17,0.01,0.11,1.1,4.3,79,24,1.8,1.3,30,1.8,1.3,254,2.6,2015/6/9,23,5
6.9,275,15,0.02,0.13,1.2,5.7,83,17,1.8,0.8,28,1.8,1,278,3.1,2015/6/8,0,11
5.8,324,14,0.02,0.11,0.9,4.9,83,19,1.8,0.8,28,1.8,0.7,315,2.7,2015/6/8,1,12
7.9,105,9.9,0.07,0.17,0.9,7,83,19,1.9,1.5,28,1.9,0.4,39,2.7,2015/6/8,2,8
14,38,4.1,0.12,0.29,0.4,14,81,28,2.1,1.4,28,2.3,1.1,73,2.3,2015/6/8,3,5
15,326,2,0.14,0.31,1,14,81,31,2.1,0.5,28,2.3,0.6,22,2.9,2015/6/8,4,8
16,16,2.5,0.2,0.38,3.3,13,83,36,2.2,0.8,28,2.4,0.5,20,3.1,2015/6/8,5,16
21,88,7.7,0.19,0.4,7.8,13,78,35,2.1,2.1,29,2.3,1.4,65,5.8,2015/6/8,6,17
25,299,17,0.22,0.52,8.7,16,73,39,2,1.1,30,2.2,0.8,42,8,2015/6/8,7,23
20,297,27,0.17,0.39,5.6,15,70,45,1.9,2.7,30,2.1,1.8,293,8.8,2015/6/8,8,23
8,296,25,0.03,0.15,2.7,5.3,63,44,1.8,3.4,31,1.8,2.6,299,6.7,2015/6/8,9,22
5.6,285,31,0.03,0.17,1.8,3.8,58,40,1.8,3.4,31,1.8,3.4,287,5.1,2015/6/8,10,17
5.7,278,31,0.01,0.13,1.9,3.8,63,35,1.8,4.6,31,1.8,4.1,276,4.9,2015/6/8,11,17
2.8,265,27,0,0.1,0.8,1.9,62,29,1.8,3.5,32,1.8,3.8,275,2.8,2015/6/8,12,12
2.7,287,24,0,0.1,0.8,1.9,64,28,1.8,4,32,1.8,3.3,272,2.1,2015/6/8,13,10
2.2,289,21,0,0.1,0.7,1.5,64,20,1.8,4.2,32,1.8,3.7,284,1.8,2015/6/8,14,2
5.4,279,21,0,0.1,2.1,3.4,65,24,1.8,3.9,31,1.8,3.8,287,2.9,2015/6/8,15,9
4,287,24,0,0.1,1.3,2.7,68,21,1.8,3.3,31,1.8,3.2,292,2.1,2015/6/8,16,1
4.5,297,20,0.01,0.14,1.1,3.4,70,29,1.8,2.1,31,1.8,2,293,2.1,2015/6/8,17,1
4,273,24,0,0.12,0.6,3.4,75,24,1.8,2.3,30,1.8,2.5,285,2.7,2015/6/8,18,0
6.7,296,19,0.02,0.15,0.7,6,78,26,1.8,1.9,30,1.8,1.5,305,2.6,2015/6/8,19,5
9,308,14,0.01,0.13,0.3,8.7,79,21,1.8,2.1,29,1.8,1.8,304,2.6,2015/6/8,20,3
6.1,322,17,0.01,0.13,0.6,5.5,80,24,1.8,1.4,29,1.8,1.3,316,2.3,2015/6/8,21,1
6.7,306,15,0.02,0.16,0.6,6.1,79,22,1.8,1,30,1.8,0.7,327,2.9,2015/6/8,22,5
6.2,259,16,0.01,0.12,0.3,6,81,23,1.8,0.9,29,1.8,0.9,267,2.4,2015/6/8,23,10
8.3,109,14,0.05,0.21,0.7,7.6,84,26,1.8,1,29,1.9,0.1,30,2.6,2015/6/7,0,13
15,17,7.5,0.14,0.37,0.9,14,81,22,1.9,0.6,29,2,0.4,11,3.2,2015/6/7,1,13
11,84,17,0.11,0.29,0.5,10,82,33,2,1.2,28,2.1,1.2,92,3.4,2015/6/7,2,13
13,49,15,0.14,0.34,1.2,11,82,36,2,0.9,28,2.1,0.7,65,3.1,2015/6/7,3,19
13,107,13,0.15,0.37,1.3,12,83,37,2.1,0.7,28,2.2,1.2,81,3.2,2015/6/7,4,21
17,121,7.4,0.19,0.44,1.8,15,83,37,2.1,1.7,28,2.3,0.6,80,3.4,2015/6/7,5,19
20,296,8.9,0.23,0.51,4.6,15,83,39,2.2,1.1,29,2.5,0.6,34,3.9,2015/6/7,6,20
21,204,18,0.2,0.4,6.5,15,73,42,2,1.3,30,2.2,0.6,212,12,2015/6/7,7,21
11,224,21,0.07,0.23,3.9,7.2,69,37,1.8,1.9,30,1.9,1.7,217,5.7,2015/6/7,8,20
9.8,224,22,0.05,0.2,3.4,6.4,66,28,1.8,2.6,31,1.8,1.7,215,4.5,2015/6/7,9,19
6.1,208,25,0.04,0.18,2.2,4,64,22,1.8,3.4,32,1.8,2.3,214,3.6,2015/6/7,10,11
6.1,212,22,0.04,0.17,2.2,3.8,60,20,1.8,2.3,32,1.8,2.6,212,2.8,2015/6/7,11,14
5.2,225,20,0.03,0.15,2.1,3.1,62,22,1.8,2.9,32,1.8,1.8,219,2.5,2015/6/7,12,9
3.7,242,22,0,0.11,1.6,2.1,63,26,1.8,3.1,32,1.8,2.8,266,2.6,2015/6/7,13,12
4.2,284,24,0,0.1,1.8,2.4,63,25,1.8,3.6,32,1.8,3.2,282,3.4,2015/6/7,14,1
3.5,277,25,-0.01,0.1,1.5,2,65,22,1.8,3.8,31,1.8,3.7,284,3.5,2015/6/7,15,5
3.7,282,24,-0.01,0.11,1.2,2.5,70,20,1.8,2.5,31,1.7,2.8,280,3.6,2015/6/7,16,4
4.1,282,22,-0.01,0.11,1.3,2.8,75,22,1.8,3.1,30,1.7,2.8,285,3,2015/6/7,17,15
4.6,295,20,0.01,0.15,1.2,3.4,77,23,1.8,1.8,30,1.8,1.4,280,2.9,2015/6/7,18,12
5.6,302,20,0.01,0.17,0.9,4.8,82,19,1.8,0.6,29,1.8,0.8,279,3.4,2015/6/7,21,12
5.9,304,18,0.03,0.19,1.3,4.6,83,22,1.8,0.8,29,1.8,0.8,303,3.1,2015/6/7,22,8
6.7,284,16,0.02,0.15,1.1,5.6,83,18,1.8,1.1,29,1.8,1.2,286,4,2015/6/7,23,7
5.4,359,14,0.03,0.15,-0.2,5.6,79,19,1.8,0.5,29,1.8,0.6,290,1.5,2015/6/6,0,8
5.6,340,15,0.04,0.17,0,5.6,78,23,1.8,0.5,29,1.8,0.6,27,1.8,2015/6/6,1,4
5,279,15,0.04,0.16,-0.4,5.5,78,18,1.8,1.3,29,1.8,0.9,290,2,2015/6/6,2,9
4.4,37,17,0.02,0.12,0.4,4,81,24,1.8,1,28,1.8,0.5,35,1.8,2015/6/6,3,10
13,81,4.7,0.1,0.24,1,12,79,30,1.9,0.9,29,2,1,61,3.8,2015/6/6,4,8
11,115,6.4,0.09,0.21,1.7,9.6,76,34,1.9,1.6,28,2,1.1,108,2.4,2015/6/6,5,11
15,136,7.3,0.11,0.3,4.2,11,74,29,1.9,0.8,29,2,1,131,2.9,2015/6/6,6,8
15,325,16,0.13,0.36,4.7,10,69,28,1.9,0.7,30,2,0.4,106,3,2015/6/6,7,15
7.5,290,24,0.07,0.25,2.1,5.3,70,24,1.8,1.7,30,1.9,0.9,292,2.6,2015/6/6,8,11
3,301,23,0.01,0.13,0.9,2.2,70,26,1.8,2.6,31,1.8,1.9,299,2.2,2015/6/6,9,11
3.2,291,23,0,0.12,0.9,2.3,71,23,1.8,3.9,31,1.8,2.8,285,2.3,2015/6/6,10,4
6.6,235,26,0.02,0.16,1.9,4.8,72,30,1.8,2.8,31,1.8,2.2,254,3.4,2015/6/6,11,8
4.9,229,28,0.02,0.16,1.3,3.5,71,28,1.8,3,31,1.8,1.9,241,2.8,2015/6/6,12,12
4.4,240,28,0.02,0.15,1.1,3.3,72,34,1.8,2.5,31,1.8,2.7,229,2.4,2015/6/6,13,11
3.7,285,24,0,0.12,1.1,2.6,77,29,1.8,3.3,30,1.8,2.8,264,2.3,2015/6/6,14,3
3.8,241,23,0.01,0.13,0.8,3,81,28,1.8,1.6,30,1.8,1.7,273,2.5,2015/6/6,15,0
4.9,272,23,0.01,0.14,1.4,3.5,71,20,1.8,2,30,1.8,1.7,275,2.5,2015/6/6,16,3
4.1,291,22,0.01,0.14,1.1,3,73,20,1.8,2,30,1.8,1.5,279,2,2015/6/6,17,8
3,294,22,0,0.13,0.6,2.4,73,25,1.8,1.6,30,1.8,1.6,284,2,2015/6/6,18,10
5.6,264,18,0.03,0.2,0.5,5.1,77,29,1.8,1.5,30,1.8,1,269,2.4,2015/6/6,19,11
7.7,249,14,0.04,0.22,0.3,7.4,77,31,1.8,1.2,29,1.8,1,257,3.3,2015/6/6,20,11
8.4,262,12,0.03,0.19,0.4,8,80,29,1.8,1.1,29,1.8,0.9,275,3.5,2015/6/6,21,8
8.1,293,13,0.13,0.18,0.9,7.3,83,31,1.8,0.7,29,1.9,0.8,281,2.9,2015/6/6,22,9
5.6,277,16,0.05,0.15,0.4,5.2,85,26,1.8,1,29,1.8,0.7,279,2.3,2015/6/6,23,12
4.3,330,18,0.03,0.17,0.7,3.6,84,28,1.8,1.2,29,1.8,1.1,322,2,2015/6/5,0,5
6.5,326,13,0.06,0.2,0.8,5.7,86,31,1.9,0.6,28,2,0.8,331,4.3,2015/6/5,1,5
12,268,6.4,0.07,0.18,0.7,12,86,31,1.9,0.8,28,2,0.6,282,3.4,2015/6/5,2,16
5.9,326,12,0.03,0.14,0,5.9,87,34,1.8,0.6,28,1.9,0.7,284,2.6,2015/6/5,3,11
7.5,329,8.8,0.06,0.18,0.1,7.4,88,29,1.9,0.5,28,1.9,0.4,327,2.7,2015/6/5,4,8
13,52,7.5,0.11,0.29,1.4,12,87,30,1.9,1.3,28,2,1,48,3.3,2015/6/5,5,3
21,31,8.6,0.19,0.38,6.7,14,83,26,1.9,1.5,29,2.1,1.1,51,6.7,2015/6/5,6,11
11,282,19,0.11,0.29,3.1,7.7,80,29,1.8,1.1,29,1.9,0.6,0.9,4.6,2015/6/5,7,13
6.2,301,22,0.01,0.13,1.6,4.6,76,31,1.8,2.5,30,1.8,2,301,2.6,2015/6/5,8,11
4.8,309,28,0.01,0.13,1,3.7,75,34,1.8,2.8,30,1.8,2,302,2.8,2015/6/5,9,12
3.2,292,31,0.01,0.12,0.4,2.8,72,40,1.8,3.8,31,1.8,2.9,294,2.6,2015/6/5,10,7
2.9,298,36,0,0.12,0.5,2.4,72,40,1.8,3.4,31,1.8,3.2,291,2.6,2015/6/5,11,15
2.3,286,29,0,0.11,0.4,1.9,72,36,1.8,3.7,31,1.8,3.8,282,2,2015/6/5,12,10
2.8,285,21,0,0.11,0.6,2.2,72,31,1.8,4,31,1.8,3.6,279,1.7,2015/6/5,13,11
3.2,268,23,0,0.11,0.8,2.4,72,27,1.8,4.3,31,1.8,3.6,283,2.2,2015/6/5,14,20
3.1,280,25,0.01,0.13,0.2,2.9,75,31,1.8,3.8,31,1.8,3.7,279,2.3,2015/6/5,16,22
2.5,272,23,0,0.14,0.3,2.3,76,37,1.8,2.8,30,1.8,3.2,275,1.9,2015/6/5,17,7
3.7,280,21,0,0.14,0.2,3.5,76,40,1.8,2.3,30,1.8,2.5,282,2.3,2015/6/5,18,0
5.2,315,18,0.01,0.16,-0.3,5.5,79,29,1.8,1.7,30,1.8,1.7,301,2.8,2015/6/5,19,11
4.9,312,19,0.02,0.16,0.1,4.9,80,20,1.8,1.6,29,1.8,1.4,314,2.3,2015/6/5,20,4
7.4,320,17,0.02,0.17,0,7.4,78,20,1.8,1.2,29,1.8,1.1,309,2.9,2015/6/5,21,9
7.7,328,14,0.04,0.2,0.2,7.5,78,18,1.8,0.5,29,1.8,0.7,326,2.6,2015/6/5,22,5
7.7,275,12,0.04,0.18,0.1,7.6,79,24,1.8,1.2,29,1.8,0.8,283,2.4,2015/6/5,23,9
4.8,323,14,0.01,0.09,0.4,4.4,87,14,1.8,1.4,28,1.8,1.1,325,3.4,2015/6/4,0,0
5.6,31,13,0.01,0.09,0.6,5,86,20,1.8,1.2,28,1.8,0.7,338,7.7,2015/6/4,1,4
7.7,24,9.3,0.09,0.16,0.5,7.2,85,26,1.9,0.8,28,2,0.7,355,8.4,2015/6/4,2,10
14,18,3.8,0.21,0.27,0.5,13,85,32,2,1.3,28,2.2,0.8,2.8,4.3,2015/6/4,3,17
13,57,3.7,0.17,0.29,0.6,13,85,33,2,1,28,2.2,0.8,35,3.9,2015/6/4,4,12
20,36,2.7,0.27,0.32,5.1,15,86,32,2,1.8,28,2.3,1.4,35,4.4,2015/6/4,5,17
24,43,7.2,0.29,0.3,9.4,14,84,44,1.9,1.8,28,2.2,1.8,38,6.7,2015/6/4,6,13
12,52,20,0.16,0.27,3.8,7.9,79,37,1.8,1.1,29,2,1.4,46,3.7,2015/6/4,7,13
7.5,262,28,0.06,0.22,2.2,5.3,72,42,1.8,2.1,30,1.9,1.1,300,2.6,2015/6/4,8,9
4.8,285,32,0.03,0.17,1.5,3.3,71,26,1.8,3.2,31,1.8,2.8,279,2.2,2015/6/4,9,13
3.8,291,36,0.01,0.13,1,2.8,72,19,1.8,3.6,31,1.8,3.4,289,2.4,2015/6/4,10,4
3.4,298,39,0.01,0.12,0.8,2.6,74,26,1.8,4.4,30,1.8,3.7,300,2.6,2015/6/4,11,3
4.1,302,45,0.01,0.13,1,3.1,74,33,1.8,3.3,31,1.8,2.8,299,3.1,2015/6/4,12,10
3.5,277,31,0,0.11,1,2.5,74,31,1.8,4.2,31,1.8,3.8,291,2.1,2015/6/4,13,12
3.1,289,27,0,0.11,0.9,2.2,73,26,1.8,4,30,1.8,3.7,290,2,2015/6/4,14,9
3.6,297,25,0,0.11,0.7,2.9,76,27,1.8,3.8,30,1.8,3.7,294,2.1,2015/6/4,15,13
6.6,310,20,0,0.12,1.4,5.2,78,23,1.8,2.8,30,1.8,3.1,304,2.3,2015/6/4,16,12
6.8,283,20,0.01,0.15,1.4,5.5,80,19,1.8,1.9,30,1.8,2.3,298,2.3,2015/6/4,17,12
5.5,310,19,0,0.14,0.8,4.7,79,15,1.8,2,29,1.8,2,302,2,2015/6/4,18,5
7.3,311,15,0.02,0.16,0.5,6.8,82,19,1.8,1.4,29,1.8,1.4,307,2,2015/6/4,20,10
6.8,327,15,0.02,0.17,0.5,6.3,82,20,1.8,1.3,29,1.8,0.8,328,3,2015/6/4,21,13
7.3,341,14,0.04,0.2,0.4,6.8,83,26,1.8,1.1,29,1.8,0.8,331,2.7,2015/6/4,22,7
4.9,330,18,0.03,0.17,0.5,4.4,83,24,1.8,1,29,1.8,0.7,339,1.8,2015/6/4,23,1
13,201,3.5,0.05,0.15,1.7,12,81,24,1.8,1,29,1.8,1.3,196,8.9,2015/6/3,0,0
13,305,3.3,0.04,0.13,1.6,12,83,26,1.8,0.6,29,1.8,0.4,275,5.9,2015/6/3,1,0
10,71,4.8,0.1,0.16,1,9.3,85,33,1.9,1.3,28,2,0.6,62,3.8,2015/6/3,2,0
10,68,7.1,0.1,0.17,0.9,9.4,85,33,2,1.5,28,2.1,1.4,92,3.1,2015/6/3,3,1
10,104,7,0.07,0.16,0.7,9.5,86,22,2,1.2,28,2.1,1.1,84,2.8,2015/6/3,4,5
11,124,6.6,0.08,0.19,1.4,9.9,85,20,2,1,28,2.1,0.9,84,3.9,2015/6/3,5,8
14,90,8.9,0.09,0.26,5,9.3,79,31,1.9,1.3,29,2,1.3,89,4.9,2015/6/3,6,9
18,286,16,0.15,0.46,6.2,12,72,44,1.9,0.8,30,2,0.4,102,3.7,2015/6/3,7,13
8.9,294,25,0.07,0.23,2.6,6.4,69,43,1.8,3.1,31,1.9,2.2,291,2.9,2015/6/3,8,15
3.6,278,21,0.01,0.1,1.1,2.4,69,31,1.8,3.3,31,1.8,3.2,288,1.5,2015/6/3,9,15
3.5,290,,,0.08,1,2.5,74,24,,4.6,31,,4.4,292,2.6,2015/6/3,12,17
4.6,300,15,,0.09,1.4,3.1,74,13,,3.3,30,,3.4,297,3.2,2015/6/3,16,4
5.8,301,16,0.01,0.11,1.9,3.9,75,19,1.7,2.5,30,1.7,2.8,300,3.4,2015/6/3,17,0
5.5,309,14,0.01,0.13,0.9,4.5,78,20,1.7,2.1,29,1.7,2.1,307,3.5,2015/6/3,18,0
5.4,299,14,0.01,0.12,0.8,4.6,81,22,1.7,2.6,29,1.7,2.2,308,3.7,2015/6/3,19,2
5.3,306,15,0,0.11,0.7,4.6,80,14,1.7,2.4,29,1.7,2.5,305,3.7,2015/6/3,20,8
6.6,310,13,0.01,0.1,0.6,6,81,15,1.7,2.1,29,1.7,2.1,307,3.6,2015/6/3,21,5
6.6,316,12,0.01,0.12,0.6,5.9,83,12,1.7,2.1,29,1.8,1.7,316,3.7,2015/6/3,22,3
7.1,3.7,12,0.02,0.12,0.7,6.4,85,14,1.8,1.4,29,1.8,0.7,346,4.2,2015/6/3,23,0
14,153,4.9,0.08,0.2,1.3,12,80,23,1.8,1.8,29,1.9,1.5,177,4.6,2015/6/2,0,11
12,121,5.8,0.16,0.22,0.7,11,81,18,1.8,1.4,28,2,0.8,132,6.1,2015/6/2,1,8
9.8,142,8.5,0.12,0.25,0.7,9.2,83,21,1.8,1.8,28,2,1.7,138,7.7,2015/6/2,2,14
13,94,6.8,0.18,0.25,1.2,11,82,24,1.9,1.6,28,2.1,0.8,73,5.3,2015/6/2,3,7
9,77,7.8,0.11,0.18,1,8,83,28,2,1.1,28,2.1,1.3,90,3.1,2015/6/2,4,11
16,117,2.8,0.12,0.29,3.8,12,82,32,2,1,28,2.1,0.8,58,6.4,2015/6/2,5,7
22,123,6.5,0.12,0.37,9.5,12,76,43,1.9,1.7,28,2,1.3,123,7.6,2015/6/2,6,18
21,123,12,0.16,0.57,9.2,12,72,49,1.8,2.4,29,2,2.3,123,3.3,2015/6/2,7,20
,123,,,,,,,37,,2.2,,,,,,2015/6/2,8,24
24,195,18,0.17,0.37,8.5,16,68,34,1.8,2.9,31,2,2.1,201,,2015/6/2,9,20
11,198,23,0.06,0.19,4.6,6.8,68,30,1.8,3.4,32,1.8,2.6,207,4.9,2015/6/2,10,17
8.1,187,24,0.05,0.19,2.7,5.4,66,42,1.8,2.8,32,1.8,2.5,196,3.5,2015/6/2,11,13
8,215,21,0.04,0.17,2.8,5.3,64,31,1.8,3.6,32,1.8,3,206,4.6,2015/6/2,12,10
9.6,220,19,0.04,0.17,3.7,5.9,63,31,1.8,3.5,32,1.8,3.1,207,4.9,2015/6/2,13,15
5.9,220,17,0.04,0.16,2.2,3.7,65,25,1.8,3.7,32,1.8,3.3,220,2.4,2015/6/2,14,12
6.5,220,15,0.03,0.15,2.5,3.9,67,20,1.8,3.7,32,1.8,2.9,222,2.6,2015/6/2,15,9
11,202,17,0.07,0.28,2.9,7.7,73,23,1.8,1.8,31,1.8,2.1,202,3,2015/6/2,17,10
18,203,7.4,0.11,0.36,4.9,13,73,27,1.8,1.7,30,1.9,1.5,202,7.4,2015/6/2,18,14
20,214,2,0.14,0.38,6.2,13,76,30,1.8,1.8,30,1.9,1.4,208,7,2015/6/2,19,4
18,197,2,0.12,0.33,4.8,14,73,25,1.8,1.8,30,1.9,1.9,199,6.5,2015/6/2,20,4
22,197,1,0.15,0.27,6.7,15,73,29,1.8,2.6,30,1.9,2.2,199,16,2015/6/2,21,4
20,190,1.3,0.15,0.25,5,15,76,31,1.8,2.4,29,1.9,2.4,197,11,2015/6/2,22,4
16,188,2.7,0.1,0.17,3,13,80,28,1.8,2.4,29,1.9,2.1,197,11,2015/6/2,23,4
14,46,12,0.15,0.43,1.1,13,83,32,1.9,0.7,27,2,0.6,94,2.1,2015/6/1,0,8
17,86,6.7,0.18,0.46,1,16,85,36,1.9,1,27,2.1,0.5,79,3.2,2015/6/1,1,2
9.6,136,16,0.08,0.25,0.9,8.7,81,37,1.9,1.4,27,2,1.2,91,1.5,2015/6/1,2,0
5.6,202,16,0.08,0.2,0.3,5.3,81,38,1.9,1.4,27,2,0.8,171,1,2015/6/1,3,0
8.1,194,12,0.14,0.28,0.2,7.8,82,29,1.9,0.9,27,2.1,0.4,143,1.1,2015/6/1,4,0
14,106,7.9,0.22,0.37,2.3,12,81,33,2,1,27,2.2,0.6,117,1.5,2015/6/1,5,0
19,110,9.3,0.19,0.47,3.6,15,77,40,1.9,2.1,28,2.1,1.4,98,2.7,2015/6/1,6,5
27,83,8.3,0.23,0.74,11,17,75,49,1.9,0.9,28,2.1,1.3,110,3.5,2015/6/1,7,14
36,93,11,0.33,0.95,14,22,76,51,2,1.8,28,2.3,1.6,95,4.9,2015/6/1,8,31
34,223,22,0.32,0.85,9.6,25,76,63,2,1.2,29,2.3,0.8,79,5.1,2015/6/1,9,24
28,188,38,0.32,0.78,4.6,24,74,71,1.9,1.4,30,2.2,0.7,196,5.5,2015/6/1,10,25
